plane u v itype x0 y0 irot nvertices vx_0 vy_0 vx_1 vy_1 vx_2 vy_2 vx_3 vy_3 vx_4 vy_4 vx_5 vy_5 vx_6 vy_6 icassette_0 icassette_1 trigRate trigLinks dataRate_ld dataLinks_ld dataRate_hd dataLinks_hd hash MB isEngine nROCs power mrot phi HDorLD hash_hdld
41 0 3 FMe -251.200 531.700 2 6 -251.200 435.000 -167.400 483.400 -167.400 580.000 -251.200 628.400 -334.900 580.000 -334.900 483.400 -251.200 435.000 0 1 0.731 2.000 0.527 1.000 0.527 1.000 4100030 0 False 3 3.600 2 115.288 0 4100030
41 1 3 bMe -83.700 531.700 5 5 -167.400 483.400 0.000 483.400 0.000 580.000 -83.700 628.400 -167.400 580.000 -167.400 483.400 0.000 0.000 0 1 0.810 1.000 0.471 1.000 0.471 1.000 4101030 1 False 3 3.600 5 98.946 0 4101030
41 2 3 bMe 83.700 531.700 5 5 -0.000 483.400 167.400 483.400 167.400 580.000 83.700 628.400 -0.000 580.000 -0.000 483.400 0.000 0.000 1 0 0.813 1.000 0.466 1.000 0.466 1.000 4102030 5 False 3 3.600 5 81.054 0 4102030
41 3 3 FMe 251.200 531.700 1 6 251.200 435.000 334.900 483.400 334.900 580.000 251.200 628.400 167.400 580.000 167.400 483.400 251.200 435.000 1 0 0.731 2.000 0.520 1.000 0.520 1.000 4103030 6 False 3 3.600 1 64.712 0 4103030
41 4 3 FM 418.600 531.700 1 6 418.600 435.000 502.300 483.400 502.300 580.000 418.600 628.400 334.900 580.000 334.900 483.400 418.600 435.000 0 1 0.706 2.000 0.440 1.000 0.440 1.000 4104030 7 False 3 3.600 1 51.787 0 4104030
41 5 3 FO 586.000 531.700 1 6 586.000 435.000 669.800 483.400 669.800 580.000 586.000 628.400 502.300 580.000 502.300 483.400 586.000 435.000 0 1 0.685 2.000 0.395 1.000 0.395 1.000 4105030 8 True 3 3.600 1 42.219 0 4105030
41 6 3 FO 753.500 531.700 1 6 753.500 435.000 837.200 483.400 837.200 580.000 753.500 628.400 669.800 580.000 669.800 483.400 753.500 435.000 0 1 0.676 2.000 0.378 1.000 0.378 1.000 4106030 9 False 3 3.600 1 35.208 0 4106030
41 7 3 FO 920.900 531.700 0 6 920.900 435.000 1004.600 483.400 1004.600 580.000 920.900 628.400 837.200 580.000 837.200 483.400 920.900 435.000 0 0 0.659 2.000 0.370 1.000 0.370 1.000 4107030 10 True 3 3.600 0 30.001 0 4107030
41 0 4 FM -334.900 676.700 2 6 -334.900 580.000 -251.200 628.400 -251.200 725.000 -334.900 773.400 -418.600 725.000 -418.600 628.400 -334.900 580.000 0 1 0.689 2.000 0.405 1.000 0.405 1.000 4100040 0 True 3 3.600 2 116.331 0 4100040
41 1 4 FM -167.400 676.700 2 6 -167.400 580.000 -83.700 628.400 -83.700 725.000 -167.400 773.400 -251.200 725.000 -251.200 628.400 -167.400 580.000 0 1 0.699 2.000 0.437 1.000 0.437 1.000 4101040 1 False 3 3.600 2 103.895 0 4101040
41 2 4 FM 0.000 676.700 1 6 0.000 580.000 83.700 628.400 83.700 725.000 0.000 773.400 -83.700 725.000 -83.700 628.400 0.000 580.000 1 0 0.708 2.000 0.445 1.000 0.445 1.000 4102040 4 False 3 3.600 1 90.000 0 4102040
41 3 4 FM 167.400 676.700 1 6 167.400 580.000 251.200 628.400 251.200 725.000 167.400 773.400 83.700 725.000 83.700 628.400 167.400 580.000 1 0 0.703 2.000 0.434 1.000 0.434 1.000 4103040 5 False 3 3.600 1 76.105 0 4103040
41 4 4 FM 334.900 676.700 1 6 334.900 580.000 418.600 628.400 418.600 725.000 334.900 773.400 251.200 725.000 251.200 628.400 334.900 580.000 1 0 0.691 2.000 0.406 1.000 0.406 1.000 4104040 6 True 3 3.600 1 63.669 0 4104040
41 5 4 FO 502.300 676.700 1 6 502.300 580.000 586.000 628.400 586.000 725.000 502.300 773.400 418.600 725.000 418.600 628.400 502.300 580.000 0 1 0.679 2.000 0.387 1.000 0.387 1.000 4105040 7 True 3 3.600 1 53.414 0 4105040
41 6 4 FO 669.800 676.700 1 6 669.800 580.000 753.500 628.400 753.500 725.000 669.800 773.400 586.000 725.000 586.000 628.400 669.800 580.000 0 1 0.666 2.000 0.376 1.000 0.376 1.000 4106040 8 False 3 3.600 1 45.294 0 4106040
41 7 4 FO 837.200 676.700 1 6 837.200 580.000 920.900 628.400 920.900 725.000 837.200 773.400 753.500 725.000 753.500 628.400 837.200 580.000 0 1 0.657 2.000 0.369 1.000 0.369 1.000 4107040 9 True 3 3.600 1 38.948 0 4107040
41 8 4 FO 1004.600 676.700 1 6 1004.600 580.000 1088.400 628.400 1088.400 725.000 1004.600 773.400 920.900 725.000 920.900 628.400 1004.600 580.000 0 1 0.651 2.000 0.365 1.000 0.365 1.000 4108040 9 False 3 3.600 1 33.964 0 4108040
41 0 5 FO -418.600 821.700 2 6 -418.600 725.000 -334.900 773.400 -334.900 870.000 -418.600 918.400 -502.300 870.000 -502.300 773.400 -418.600 725.000 0 1 0.670 2.000 0.376 1.000 0.376 1.000 4100050 0 False 3 3.600 2 116.996 0 4100050
41 1 5 FO -251.200 821.700 2 6 -251.200 725.000 -167.400 773.400 -167.400 870.000 -251.200 918.400 -334.900 870.000 -334.900 773.400 -251.200 725.000 0 1 0.677 2.000 0.384 1.000 0.384 1.000 4101050 1 True 3 3.600 2 106.999 0 4101050
41 2 5 FO -83.700 821.700 2 6 -83.700 725.000 0.000 773.400 0.000 870.000 -83.700 918.400 -167.400 870.000 -167.400 773.400 -83.700 725.000 0 1 0.682 2.000 0.388 1.000 0.388 1.000 4102050 2 False 3 3.600 2 95.816 0 4102050
41 3 5 FO 83.700 821.700 1 6 83.700 725.000 167.400 773.400 167.400 870.000 83.700 918.400 0.000 870.000 0.000 773.400 83.700 725.000 1 0 0.680 2.000 0.390 1.000 0.390 1.000 4103050 4 True 3 3.600 1 84.184 0 4103050
41 4 5 FO 251.200 821.700 1 6 251.200 725.000 334.900 773.400 334.900 870.000 251.200 918.400 167.400 870.000 167.400 773.400 251.200 725.000 1 0 0.676 2.000 0.385 1.000 0.385 1.000 4104050 5 True 3 3.600 1 73.001 0 4104050
41 5 5 FO 418.600 821.700 1 6 418.600 725.000 502.300 773.400 502.300 870.000 418.600 918.400 334.900 870.000 334.900 773.400 418.600 725.000 1 0 0.672 2.000 0.379 1.000 0.379 1.000 4105050 6 False 3 3.600 1 63.004 0 4105050
41 6 5 FO 586.000 821.700 1 6 586.000 725.000 669.800 773.400 669.800 870.000 586.000 918.400 502.300 870.000 502.300 773.400 586.000 725.000 0 1 0.662 2.000 0.374 1.000 0.374 1.000 4106050 7 False 3 3.600 1 54.505 0 4106050
41 7 5 FO 753.500 821.700 1 6 753.500 725.000 837.200 773.400 837.200 870.000 753.500 918.400 669.800 870.000 669.800 773.400 753.500 725.000 0 1 0.656 2.000 0.369 1.000 0.369 1.000 4107050 8 False 3 3.600 1 47.479 0 4107050
41 8 5 FO 920.900 821.700 1 6 920.900 725.000 1004.600 773.400 1004.600 870.000 920.900 918.400 837.200 870.000 837.200 773.400 920.900 725.000 0 1 0.767 2.000 0.414 1.000 0.414 1.000 4108050 9 False 3 3.600 1 41.742 0 4108050
41 0 6 FO -502.300 966.700 2 6 -502.300 870.000 -418.600 918.400 -418.600 1015.100 -502.300 1063.400 -586.000 1015.100 -586.000 918.400 -502.300 870.000 0 1 0.660 2.000 0.369 1.000 0.369 1.000 4100060 0 False 3 3.600 2 117.457 0 4100060
41 1 6 FO -334.900 966.700 2 6 -334.900 870.000 -251.200 918.400 -251.200 1015.100 -334.900 1063.400 -418.600 1015.100 -418.600 918.400 -334.900 870.000 0 1 0.664 2.000 0.371 1.000 0.371 1.000 4101060 1 False 3 3.600 2 109.108 0 4101060
41 2 6 FO -167.400 966.700 2 6 -167.400 870.000 -83.700 918.400 -83.700 1015.100 -167.400 1063.400 -251.200 1015.100 -251.200 918.400 -167.400 870.000 0 1 0.667 2.000 0.374 1.000 0.374 1.000 4102060 2 True 3 3.600 2 99.824 0 4102060
41 3 6 FO 0.000 966.700 2 6 0.000 870.000 83.700 918.400 83.700 1015.100 0.000 1063.400 -83.700 1015.100 -83.700 918.400 0.000 870.000 1 0 0.668 2.000 0.377 1.000 0.377 1.000 4103060 3 True 3 3.600 2 90.000 0 4103060
41 4 6 FO 167.400 966.700 1 6 167.400 870.000 251.200 918.400 251.200 1015.100 167.400 1063.400 83.700 1015.100 83.700 918.400 167.400 870.000 1 0 0.664 2.000 0.374 1.000 0.374 1.000 4104060 4 False 3 3.600 1 80.176 0 4104060
41 5 6 FO 334.900 966.700 1 6 334.900 870.000 418.600 918.400 418.600 1015.100 334.900 1063.400 251.200 1015.100 251.200 918.400 334.900 870.000 1 0 0.661 2.000 0.372 1.000 0.372 1.000 4105060 5 False 3 3.600 1 70.892 0 4105060
41 6 6 FO 502.300 966.700 1 6 502.300 870.000 586.000 918.400 586.000 1015.100 502.300 1063.400 418.600 1015.100 418.600 918.400 502.300 870.000 1 0 0.659 2.000 0.370 1.000 0.370 1.000 4106060 6 False 3 3.600 1 62.543 0 4106060
41 7 6 FO 669.800 966.700 1 6 669.800 870.000 753.500 918.400 753.500 1015.100 669.800 1063.400 586.000 1015.100 586.000 918.400 669.800 870.000 0 1 0.655 2.000 0.367 1.000 0.367 1.000 4107060 7 False 3 3.600 1 55.283 0 4107060
41 8 6 FOe 837.200 966.700 1 6 837.200 870.000 920.900 918.400 920.900 1015.100 837.200 1063.400 753.500 1015.100 753.500 918.400 837.200 870.000 0 1 0.652 2.000 0.365 1.000 0.365 1.000 4108060 8 False 3 3.600 1 49.106 0 4108060
41 0 7 FOe -586.000 1111.700 2 6 -586.000 1015.100 -502.300 1063.400 -502.300 1160.100 -586.000 1208.400 -669.800 1160.100 -669.800 1063.400 -586.000 1015.100 0 1 0.652 2.000 0.365 1.000 0.365 1.000 4100070 0 False 3 3.600 2 117.795 0 4100070
41 1 7 FO -418.600 1111.700 2 6 -418.600 1015.100 -334.900 1063.400 -334.900 1160.100 -418.600 1208.400 -502.300 1160.100 -502.300 1063.400 -418.600 1015.100 0 1 0.656 2.000 0.366 1.000 0.366 1.000 4101070 1 False 3 3.600 2 110.633 0 4101070
41 2 7 FO -251.200 1111.700 2 6 -251.200 1015.100 -167.400 1063.400 -167.400 1160.100 -251.200 1208.400 -334.900 1160.100 -334.900 1063.400 -251.200 1015.100 0 1 0.658 2.000 0.368 1.000 0.368 1.000 4102070 2 False 3 3.600 2 102.733 0 4102070
41 3 7 FO -83.700 1111.700 2 6 -83.700 1015.100 0.000 1063.400 0.000 1160.100 -83.700 1208.400 -167.400 1160.100 -167.400 1063.400 -83.700 1015.100 0 1 0.656 2.000 0.368 1.000 0.368 1.000 4103070 2 False 3 3.600 2 94.306 0 4103070
41 4 7 FO 83.700 1111.700 1 6 83.700 1015.100 167.400 1063.400 167.400 1160.100 83.700 1208.400 0.000 1160.100 0.000 1063.400 83.700 1015.100 1 0 0.652 2.000 0.369 1.000 0.369 1.000 4104070 3 False 3 3.600 1 85.694 0 4104070
41 5 7 FO 251.200 1111.700 1 6 251.200 1015.100 334.900 1063.400 334.900 1160.100 251.200 1208.400 167.400 1160.100 167.400 1063.400 251.200 1015.100 1 0 0.655 2.000 0.368 1.000 0.368 1.000 4105070 4 False 3 3.600 1 77.267 0 4105070
41 6 7 FO 418.600 1111.700 1 6 418.600 1015.100 502.300 1063.400 502.300 1160.100 418.600 1208.400 334.900 1160.100 334.900 1063.400 418.600 1015.100 1 0 0.654 2.000 0.366 1.000 0.366 1.000 4106070 5 False 3 3.600 1 69.367 0 4106070
41 7 7 FOe 586.000 1111.700 1 6 586.000 1015.100 669.800 1063.400 669.800 1160.100 586.000 1208.400 502.300 1160.100 502.300 1063.400 586.000 1015.100 1 0 0.653 2.000 0.365 1.000 0.365 1.000 4107070 6 False 3 3.600 1 62.205 0 4107070
41 3 8 FOe -167.400 1256.700 2 6 -167.400 1160.100 -83.700 1208.400 -83.700 1305.100 -167.400 1353.400 -251.200 1305.100 -251.200 1208.400 -167.400 1160.100 0 1 0.768 2.000 0.412 1.000 0.412 1.000 4103080 2 False 3 3.600 2 97.587 0 4103080
41 4 8 FO 0.000 1256.700 1 6 0.000 1160.100 83.700 1208.400 83.700 1305.100 0.000 1353.400 -83.700 1305.100 -83.700 1208.400 0.000 1160.100 1 0 0.768 2.000 0.414 1.000 0.414 1.000 4104080 3 False 3 3.600 1 90.000 0 4104080
41 5 8 FOe 167.400 1256.700 1 6 167.400 1160.100 251.200 1208.400 251.200 1305.100 167.400 1353.400 83.700 1305.100 83.700 1208.400 167.400 1160.100 1 0 0.652 2.000 0.365 1.000 0.365 1.000 4105080 3 False 3 3.600 1 82.413 0 4105080
41 8 0 aOe 1339.500 96.700 0 4 1339.500 0.000 1339.500 193.300 1255.800 145.000 1255.800 48.300 1339.500 0.000 0.000 0.000 0.000 0.000 0 0 0.450 1.000 0.218 1.000 0.218 1.000 4108000 13 False 3 3.600 0 4.129 0 4108000
41 8 7 aOe 753.500 1111.700 1 4 837.200 1063.400 669.800 1160.100 669.800 1063.400 753.500 1015.100 837.200 1063.400 0.000 0.000 0.000 0.000 0 1 0.452 1.000 0.218 1.000 0.218 1.000 4108070 7 False 3 3.600 1 55.871 0 4108070
41 1 8 aOe -502.300 1256.700 2 4 -418.600 1305.100 -586.000 1208.400 -502.300 1160.100 -418.600 1208.400 -418.600 1305.100 0.000 0.000 0.000 0.000 0 1 0.507 1.000 0.218 1.000 0.218 1.000 4101080 1 False 3 3.600 2 111.786 0 4101080
41 2 8 bOe -334.900 1256.700 2 5 -251.200 1305.100 -418.600 1305.100 -418.600 1208.400 -334.900 1160.100 -251.200 1208.400 -251.200 1305.100 0.000 0.000 0 1 0.567 1.000 0.316 1.000 0.316 1.000 4102080 2 False 3 3.600 2 104.922 0 4102080
41 6 8 bOe 334.900 1256.700 2 5 418.600 1305.100 251.200 1305.100 251.200 1208.400 334.900 1160.100 418.600 1208.400 418.600 1305.100 0.000 0.000 1 0 0.572 1.000 0.317 1.000 0.317 1.000 4106080 4 False 3 3.600 2 75.078 0 4106080
41 7 8 aOe 502.300 1256.700 1 4 586.000 1208.400 418.600 1305.100 418.600 1208.400 502.300 1160.100 586.000 1208.400 0.000 0.000 0.000 0.000 1 0 0.494 1.000 0.218 1.000 0.218 1.000 4107080 5 False 3 3.600 1 68.214 0 4107080
41 3 0 aMe 502.300 96.700 3 4 502.300 193.300 502.300 -0.000 586.000 48.300 586.000 145.000 502.300 193.300 0.000 0.000 0.000 0.000 0 0 0.622 1.000 0.345 1.000 0.345 1.000 4103000 13 False 3 3.600 3 10.897 0 4103000
41 8 3 FO 1088.400 531.700 0 6 1088.400 435.000 1172.100 483.400 1172.100 580.000 1088.400 628.400 1004.600 580.000 1004.600 483.400 1088.400 435.000 0 0 0.654 2.000 0.365 1.000 0.365 1.000 4108030 10 False 3 3.600 0 26.036 0 4108030
41 9 5 dOe 1088.400 821.700 0 5 1088.400 725.000 1130.200 749.200 1046.500 894.200 1004.600 870.000 1004.600 773.400 1088.400 725.000 0.000 0.000 0 1 0.564 1.000 0.218 1.000 0.218 1.000 4109050 9 False 2 2.400 0 37.051 0 4109050
41 9 4 dOe 1172.100 676.700 0 5 1172.100 580.000 1213.900 604.200 1130.200 749.200 1088.400 725.000 1088.400 628.400 1172.100 580.000 0.000 0.000 0 0 0.505 1.000 0.218 1.000 0.218 1.000 4109040 10 False 2 2.400 0 30.000 0 4109040
41 9 3 dOe 1255.800 531.700 0 5 1255.800 435.000 1297.700 459.200 1213.900 604.200 1172.100 580.000 1172.100 483.400 1255.800 435.000 0.000 0.000 0 0 0.568 1.000 0.218 1.000 0.218 1.000 4109030 10 False 2 2.400 0 22.948 0 4109030
41 4 9 cOe -83.700 1401.700 1 3 0.000 1353.400 -167.400 1353.400 -83.700 1305.100 0.000 1353.400 0.000 0.000 0.000 0.000 0.000 0.000 0 1 0.000 0.000 0.120 0.000 0.120 0.000 4104090 2 False 3 3.600 1 93.417 0 4104090
41 5 9 cOe 83.700 1401.700 1 3 167.400 1353.400 0.000 1353.400 83.700 1305.100 167.400 1353.400 0.000 0.000 0.000 0.000 0.000 0.000 1 0 0.000 0.000 0.120 0.000 0.120 0.000 4105090 3 False 3 3.600 1 86.583 0 4105090
41 9 6 cOe 1004.600 966.700 0 3 1004.600 870.000 920.900 1015.100 920.900 918.400 1004.600 870.000 0.000 0.000 0.000 0.000 0.000 0.000 0 1 0.000 0.000 0.120 0.000 0.120 0.000 4109060 9 False 3 3.600 0 43.899 0 4109060
41 9 2 cOe 1339.500 386.700 0 3 1339.500 290.000 1255.800 435.000 1255.800 338.400 1339.500 290.000 0.000 0.000 0.000 0.000 0.000 0.000 0 0 0.000 0.000 0.120 0.000 0.120 0.000 4109020 11 False 3 3.600 0 16.103 0 4109020
42 3 4 aMe 167.400 483.400 4 4 83.700 531.700 251.200 435.000 251.200 531.700 167.400 580.000 83.700 531.700 0.000 0.000 0.000 0.000 1 0 0.627 1.000 0.329 1.000 0.329 1.000 4203040 6 False 3 3.600 4 70.899 0 4203040
42 4 5 FM 251.200 628.400 1 6 334.900 580.000 334.900 676.700 251.200 725.000 167.400 676.700 167.400 580.000 251.200 531.700 334.900 580.000 1 0 0.689 2.000 0.427 1.000 0.427 1.000 4204050 6 False 3 3.600 1 68.211 0 4204050
42 5 6 FO 334.900 773.400 1 6 418.600 725.000 418.600 821.700 334.900 870.000 251.200 821.700 251.200 725.000 334.900 676.700 418.600 725.000 1 0 0.664 2.000 0.379 1.000 0.379 1.000 4205060 6 True 3 3.600 1 66.586 0 4205060
42 6 7 FO 418.600 918.400 1 6 502.300 870.000 502.300 966.700 418.600 1015.100 334.900 966.700 334.900 870.000 418.600 821.700 502.300 870.000 1 0 0.658 2.000 0.370 1.000 0.370 1.000 4206070 6 False 3 3.600 1 65.497 0 4206070
42 7 8 FO 502.300 1063.400 1 6 586.000 1015.100 586.000 1111.700 502.300 1160.100 418.600 1111.700 418.600 1015.100 502.300 966.700 586.000 1015.100 1 0 0.651 2.000 0.366 1.000 0.366 1.000 4207080 6 False 3 3.600 1 64.716 0 4207080
42 3 5 FMe 83.700 628.400 1 6 167.400 580.000 167.400 676.700 83.700 725.000 0.000 676.700 0.000 580.000 83.700 531.700 167.400 580.000 1 0 0.698 2.000 0.452 1.000 0.452 1.000 4203050 5 False 3 3.600 1 82.413 0 4203050
42 4 6 FO 167.400 773.400 1 6 251.200 725.000 251.200 821.700 167.400 870.000 83.700 821.700 83.700 725.000 167.400 676.700 251.200 725.000 1 0 0.673 2.000 0.387 1.000 0.387 1.000 4204060 5 True 3 3.600 1 77.787 0 4204060
42 5 7 FO 251.200 918.400 1 6 334.900 870.000 334.900 966.700 251.200 1015.100 167.400 966.700 167.400 870.000 251.200 821.700 334.900 870.000 1 0 0.661 2.000 0.371 1.000 0.371 1.000 4205070 5 False 3 3.600 1 74.703 0 4205070
42 6 8 FO 334.900 1063.400 1 6 418.600 1015.100 418.600 1111.700 334.900 1160.100 251.200 1111.700 251.200 1015.100 334.900 966.700 418.600 1015.100 1 0 0.655 2.000 0.366 1.000 0.366 1.000 4206080 5 False 3 3.600 1 72.519 0 4206080
42 7 9 FOe 418.600 1208.400 1 6 502.300 1160.100 502.300 1256.700 418.600 1305.100 334.900 1256.700 334.900 1160.100 418.600 1111.700 502.300 1160.100 1 0 0.651 2.000 0.364 1.000 0.364 1.000 4207090 5 False 3 3.600 1 70.893 0 4207090
42 1 4 aMe -167.400 483.400 5 4 -251.200 435.000 -83.700 531.700 -167.400 580.000 -251.200 531.700 -251.200 435.000 0.000 0.000 0.000 0.000 0 1 0.614 1.000 0.332 1.000 0.332 1.000 4201040 0 False 3 3.600 5 109.101 0 4201040
42 2 5 FMe -83.700 628.400 2 6 0.000 580.000 0.000 676.700 -83.700 725.000 -167.400 676.700 -167.400 580.000 -83.700 531.700 0.000 580.000 0 1 0.702 2.000 0.452 1.000 0.452 1.000 4202050 1 False 3 3.600 2 97.587 0 4202050
42 3 6 FO 0.000 773.400 1 6 83.700 725.000 83.700 821.700 0.000 870.000 -83.700 821.700 -83.700 725.000 0.000 676.700 83.700 725.000 1 0 0.676 2.000 0.391 1.000 0.391 1.000 4203060 4 False 3 3.600 1 90.000 0 4203060
42 4 7 FO 83.700 918.400 1 6 167.400 870.000 167.400 966.700 83.700 1015.100 0.000 966.700 0.000 870.000 83.700 821.700 167.400 870.000 1 0 0.664 2.000 0.375 1.000 0.375 1.000 4204070 4 True 3 3.600 1 84.793 0 4204070
42 5 8 FO 167.400 1063.400 1 6 251.200 1015.100 251.200 1111.700 167.400 1160.100 83.700 1111.700 83.700 1015.100 167.400 966.700 251.200 1015.100 1 0 0.654 2.000 0.368 1.000 0.368 1.000 4205080 4 False 3 3.600 1 81.054 0 4205080
42 6 9 FO 251.200 1208.400 1 6 334.900 1160.100 334.900 1256.700 251.200 1305.100 167.400 1256.700 167.400 1160.100 251.200 1111.700 334.900 1160.100 1 0 0.764 2.000 0.413 1.000 0.413 1.000 4206090 4 False 3 3.600 1 78.257 0 4206090
42 4 4 FMe 334.900 483.400 1 6 251.200 435.000 334.900 386.700 418.600 435.000 418.600 531.700 334.900 580.100 251.200 531.600 251.200 435.000 0 1 0.719 2.000 0.493 1.000 0.493 1.000 4204040 7 False 3 3.600 1 55.286 0 4204040
42 4 3 bMe 418.600 338.400 4 5 334.900 386.700 418.600 241.700 502.300 290.000 502.300 386.600 418.600 435.000 334.900 386.700 0.000 0.000 0 1 0.792 1.000 0.448 1.000 0.448 1.000 4204030 8 False 3 3.600 4 38.952 0 4204030
42 4 2 bMe 502.300 193.300 4 5 418.600 241.700 502.300 96.700 586.000 145.000 586.000 241.700 502.300 290.000 418.600 241.700 0.000 0.000 0 0 0.789 1.000 0.449 1.000 0.449 1.000 4204020 12 False 3 3.600 4 21.048 0 4204020
42 4 1 FMe 586.000 48.300 0 6 502.300 0.000 586.100 -48.300 669.700 0.000 669.800 96.700 586.000 145.000 502.300 96.700 502.300 0.000 0 0 0.715 2.000 0.501 1.000 0.501 1.000 4204010 13 False 3 3.600 0 4.712 0 4204010
42 1 5 FM -251.200 628.400 2 6 -167.400 580.000 -167.400 676.700 -251.200 725.000 -334.900 676.700 -334.900 580.000 -251.200 531.700 -167.400 580.000 0 1 0.692 2.000 0.428 1.000 0.428 1.000 4201050 0 False 3 3.600 2 111.789 0 4201050
42 2 6 FO -167.400 773.400 2 6 -83.700 725.000 -83.700 821.700 -167.400 870.000 -251.200 821.700 -251.200 725.000 -167.400 676.700 -83.700 725.000 0 1 0.675 2.000 0.388 1.000 0.388 1.000 4202060 1 True 3 3.600 2 102.213 0 4202060
42 3 7 FO -83.700 918.400 2 6 0.000 870.000 0.000 966.700 -83.700 1015.100 -167.400 966.700 -167.400 870.000 -83.700 821.700 0.000 870.000 0 1 0.662 2.000 0.375 1.000 0.375 1.000 4203070 2 False 3 3.600 2 95.207 0 4203070
42 4 8 FO 0.000 1063.400 1 6 83.700 1015.100 83.700 1111.700 0.000 1160.100 -83.700 1111.700 -83.700 1015.100 0.000 966.700 83.700 1015.100 1 0 0.655 2.000 0.369 1.000 0.369 1.000 4204080 3 True 3 3.600 1 90.000 0 4204080
42 5 9 FO 83.700 1208.400 1 6 167.400 1160.100 167.400 1256.700 83.700 1305.100 0.000 1256.700 0.000 1160.100 83.700 1111.700 167.400 1160.100 1 0 0.651 2.000 0.364 1.000 0.364 1.000 4205090 3 False 3 3.600 1 86.038 0 4205090
42 5 5 FO 418.600 628.400 1 6 334.900 580.100 418.600 531.700 502.300 580.100 502.300 676.700 418.600 725.000 334.900 676.700 334.900 580.100 0 1 0.678 2.000 0.393 1.000 0.393 1.000 4205050 7 True 3 3.600 1 56.331 0 4205050
42 5 4 FM 502.300 483.400 1 6 418.600 435.000 502.300 386.600 586.000 435.100 586.100 531.700 502.300 580.100 418.600 531.700 418.600 435.000 0 1 0.690 2.000 0.417 1.000 0.417 1.000 4205040 8 False 3 3.600 1 43.902 0 4205040
42 5 3 FM 586.000 338.400 0 6 502.300 290.000 586.000 241.700 669.700 290.000 669.800 386.700 586.000 435.100 502.300 386.600 502.300 290.000 0 0 0.694 2.000 0.425 1.000 0.425 1.000 4205030 11 False 3 3.600 0 30.005 0 4205030
42 5 2 FM 669.800 193.300 0 6 586.000 145.000 669.800 96.700 753.400 145.000 753.500 241.600 669.700 290.000 586.000 241.700 586.000 145.000 0 0 0.690 2.000 0.419 1.000 0.419 1.000 4205020 12 False 3 3.600 0 16.098 0 4205020
42 5 1 FO 753.500 48.300 0 6 669.700 0.000 753.500 -48.300 837.200 0.000 837.200 96.700 753.400 145.000 669.800 96.700 669.700 0.000 0 0 0.678 2.000 0.393 1.000 0.393 1.000 4205010 13 True 3 3.600 0 3.668 0 4205010
42 1 6 FO -334.900 773.400 2 6 -251.200 725.000 -251.200 821.700 -334.900 870.000 -418.600 821.700 -418.600 725.000 -334.900 676.700 -251.200 725.000 0 1 0.666 2.000 0.379 1.000 0.379 1.000 4201060 0 True 3 3.600 2 113.414 0 4201060
42 2 7 FO -251.200 918.400 2 6 -167.400 870.000 -167.400 966.700 -251.200 1015.100 -334.900 966.700 -334.900 870.000 -251.200 821.700 -167.400 870.000 0 1 0.659 2.000 0.373 1.000 0.373 1.000 4202070 1 False 3 3.600 2 105.297 0 4202070
42 3 8 FO -167.400 1063.400 2 6 -83.700 1015.100 -83.700 1111.700 -167.400 1160.100 -251.200 1111.700 -251.200 1015.100 -167.400 966.700 -83.700 1015.100 0 1 0.655 2.000 0.367 1.000 0.367 1.000 4203080 2 True 3 3.600 2 98.946 0 4203080
42 4 9 FO -83.700 1208.400 2 6 0.000 1160.100 0.000 1256.700 -83.700 1305.100 -167.400 1256.700 -167.400 1160.100 -83.700 1111.700 0.000 1160.100 0 1 0.653 2.000 0.365 1.000 0.365 1.000 4204090 2 False 3 3.600 2 93.962 0 4204090
42 6 6 FO 502.300 773.400 1 6 418.600 725.000 502.300 676.700 586.000 725.000 586.000 821.700 502.300 870.000 418.600 821.700 418.600 725.000 0 1 0.664 2.000 0.374 1.000 0.374 1.000 4206060 7 False 3 3.600 1 56.997 0 4206060
42 6 5 FO 586.000 628.400 1 6 502.300 580.100 586.100 531.700 669.700 580.000 669.800 676.700 586.000 725.000 502.300 676.700 502.300 580.100 0 1 0.667 2.000 0.378 1.000 0.378 1.000 4206050 8 True 3 3.600 1 47.000 0 4206050
42 6 4 FO 669.800 483.400 1 6 586.000 435.100 669.800 386.700 753.500 435.100 753.500 531.700 669.700 580.000 586.100 531.700 586.000 435.100 0 1 0.666 2.000 0.382 1.000 0.382 1.000 4206040 9 False 3 3.600 1 35.818 0 4206040
42 6 3 FO 753.500 338.400 0 6 669.700 290.000 753.500 241.600 837.200 290.100 837.200 386.700 753.500 435.100 669.800 386.700 669.700 290.000 0 0 0.670 2.000 0.380 1.000 0.380 1.000 4206030 11 True 3 3.600 0 24.185 0 4206030
42 6 2 FO 837.200 193.300 0 6 753.400 145.000 837.200 96.700 920.900 145.000 920.900 241.700 837.200 290.100 753.500 241.600 753.400 145.000 0 0 0.665 2.000 0.377 1.000 0.377 1.000 4206020 12 True 3 3.600 0 13.001 0 4206020
42 6 1 FO 920.900 48.300 0 6 837.200 0.000 920.900 -48.300 1004.600 0.000 1004.600 96.600 920.900 145.000 837.200 96.700 837.200 0.000 0 0 0.663 2.000 0.373 1.000 0.373 1.000 4206010 13 False 3 3.600 0 3.002 0 4206010
