plane u v itype x0 y0 irot nvertices vx_0 vy_0 vx_1 vy_1 vx_2 vy_2 vx_3 vy_3 vx_4 vy_4 vx_5 vy_5 vx_6 vy_6 icassette_0 icassette_1 trigRate trigLinks dataRate_ld dataLinks_ld dataRate_hd dataLinks_hd hash MB isEngine nROCs power mrot phi HDorLD hash_hdld dataPp0 trigPp0 dataPp1 trigPp1
22 6 10 FOe 167.455 1450.041 4 6 83.690 1401.755 167.434 1353.405 251.163 1401.828 251.134 1498.377 167.440 1546.814 83.711 1498.391 83.690 1401.755 1 0 0.000 0.000 0.391 1.000 0.383 1.000 2206100 107 False 3 3.600 3 83.412 0 2206100 22021 -57 -55 -33
22 7 0 FM 1172.100 -0.000 3 6 1088.400 48.300 1088.300 -48.300 1172.100 -96.700 1255.800 -48.400 1255.800 48.400 1172.100 96.700 1088.400 48.300 0 0 0.000 0.000 0.449 1.000 0.423 1.000 2207000 1 True 3 3.600 3 -0.000 0 2207000 22000 -77 -55 -33
22 7 1 FM 1088.400 145.000 3 6 1004.700 193.400 1004.600 96.600 1088.400 48.300 1172.100 96.700 1172.100 193.400 1088.400 241.700 1004.700 193.400 0 0 0.000 0.000 0.479 1.000 0.446 1.000 2207010 3 True 3 3.600 3 7.588 0 2207010 22000 -77 -55 -33
22 7 2 FM 1004.600 290.000 3 6 921.000 338.400 920.900 241.700 1004.700 193.400 1088.400 241.700 1088.400 338.300 1004.600 386.700 921.000 338.400 0 0 0.000 0.000 0.510 1.000 0.470 1.000 2207020 5 False 3 3.600 3 16.102 0 2207020 22000 -77 -55 -33
22 7 3 FM 920.900 435.000 3 6 837.200 483.300 837.200 386.700 921.000 338.400 1004.600 386.700 1004.700 483.300 920.900 531.700 837.200 483.300 0 0 0.000 0.000 0.522 1.000 0.480 1.000 2207030 6 False 3 3.600 3 25.284 0 2207030 22000 -77 -55 -33
22 7 4 FM 837.200 580.000 4 6 753.500 628.300 753.500 531.700 837.200 483.300 920.900 531.700 920.900 628.300 837.200 676.700 753.500 628.300 0 1 0.000 0.000 0.517 1.000 0.475 1.000 2207040 9 False 3 3.600 4 34.714 0 2207040 22010 -77 -55 -33
22 7 5 FM 753.500 725.000 4 6 669.700 773.400 669.800 676.700 753.500 628.300 837.200 676.700 837.300 773.400 753.500 821.700 669.700 773.400 0 1 0.000 0.000 0.508 1.000 0.468 1.000 2207050 10 False 3 3.600 4 43.896 0 2207050 22010 -77 -55 -33
22 7 6 FM 669.800 870.000 4 6 586.000 918.400 586.000 821.700 669.700 773.400 753.500 821.700 753.500 918.400 669.800 966.700 586.000 918.400 0 1 0.000 0.000 0.476 1.000 0.445 1.000 2207060 11 True 3 3.600 4 52.408 0 2207060 22011 -77 -55 -33
22 7 7 FM 586.050 1015.068 4 6 502.371 966.732 585.979 918.345 669.795 966.718 669.816 1063.355 585.984 1111.755 502.305 1063.418 502.371 966.732 1 0 0.000 0.000 0.449 1.000 0.423 1.000 2207070 101 True 3 3.600 3 60.000 0 2207070 22020 -57 -55 -33
22 7 8 FO 502.326 1160.055 4 6 418.561 1111.768 502.305 1063.418 585.984 1111.755 586.005 1208.391 502.347 1256.691 418.582 1208.405 418.561 1111.768 1 0 0.000 0.000 0.418 1.000 0.401 1.000 2207080 103 False 3 3.600 3 66.586 0 2207080 22020 -57 -55 -33
22 7 9 FO 418.603 1305.041 4 6 334.924 1256.705 418.582 1208.405 502.347 1256.691 502.282 1353.377 418.624 1401.677 334.858 1353.391 334.924 1256.705 1 0 0.000 0.000 0.399 1.000 0.388 1.000 2207090 105 False 3 3.600 3 72.216 0 2207090 22020 -57 -55 -33
22 7 10 bOe 334.879 1450.027 4 5 418.608 1498.450 251.134 1498.377 251.163 1401.828 334.858 1353.391 418.624 1401.677 418.608 1498.450 0.000 0.000 1 0 0.000 0.000 0.340 1.000 0.340 1.000 2207100 106 False 3 3.600 4 76.996 0 2207100 22020 -57 -55 -33
22 8 0 FO 1339.500 -0.000 3 6 1255.800 48.400 1255.800 -48.400 1339.500 -96.700 1423.200 -48.300 1423.300 48.400 1339.500 96.700 1255.800 48.400 0 0 0.000 0.000 0.400 1.000 0.388 1.000 2208000 1 False 3 3.600 3 -0.000 0 2208000 22000 -77 -55 -33
22 8 1 FO 1255.800 145.000 3 6 1172.100 193.400 1172.100 96.700 1255.800 48.400 1339.500 96.700 1339.500 193.300 1255.800 241.700 1172.100 193.400 0 0 0.000 0.000 0.418 1.000 0.401 1.000 2208010 3 False 3 3.600 3 6.586 0 2208010 22000 -77 -55 -33
22 8 2 FM 1172.100 290.000 3 6 1088.400 338.300 1088.400 241.700 1172.100 193.400 1255.800 241.700 1255.800 338.300 1172.100 386.700 1088.400 338.300 0 0 0.000 0.000 0.436 1.000 0.414 1.000 2208020 5 True 3 3.600 3 13.897 0 2208020 22000 -77 -55 -33
22 8 3 FM 1088.400 435.000 3 6 1004.700 483.300 1004.600 386.700 1088.400 338.300 1172.100 386.700 1172.100 483.300 1088.300 531.700 1004.700 483.300 0 0 0.000 0.000 0.448 1.000 0.423 1.000 2208030 6 True 3 3.600 3 21.785 0 2208030 22000 -77 -55 -33
22 8 4 FM 1004.600 580.000 4 6 920.900 628.300 920.900 531.700 1004.700 483.300 1088.300 531.700 1088.400 628.400 1004.700 676.700 920.900 628.300 0 0 0.000 0.000 0.452 1.000 0.426 1.000 2208040 8 True 3 3.600 4 30.000 0 2208040 22001 -77 -55 -33
22 8 5 FM 920.900 725.000 4 6 837.300 773.400 837.200 676.700 920.900 628.300 1004.700 676.700 1004.700 773.400 920.900 821.700 837.300 773.400 0 1 0.000 0.000 0.448 1.000 0.424 1.000 2208050 9 True 3 3.600 4 38.212 0 2208050 22010 -77 -55 -33
22 8 6 FM 837.200 870.000 4 6 753.500 918.400 753.500 821.700 837.300 773.400 920.900 821.700 921.000 918.400 837.200 966.700 753.500 918.400 0 1 0.000 0.000 0.431 1.000 0.410 1.000 2208060 10 True 3 3.600 4 46.101 0 2208060 22010 -77 -55 -33
22 8 7 FO 753.500 1015.100 4 6 669.700 1063.400 669.800 966.700 753.500 918.400 837.200 966.700 837.200 1063.400 753.500 1111.700 669.700 1063.400 0 1 0.000 0.000 0.417 1.000 0.400 1.000 2208070 11 False 3 3.600 4 53.414 0 2208070 22011 -77 -55 -33
22 8 8 FO 669.750 1160.041 4 6 585.984 1111.755 669.816 1063.355 753.495 1111.691 753.429 1208.377 669.734 1256.814 586.005 1208.391 585.984 1111.755 1 0 0.000 0.000 0.400 1.000 0.388 1.000 2208080 101 False 3 3.600 3 60.000 0 2208080 22020 -57 -55 -33
22 8 9 FOe 586.026 1305.027 4 6 502.347 1256.691 586.005 1208.391 669.734 1256.814 669.705 1353.364 586.097 1401.750 502.282 1353.377 502.347 1256.691 1 0 0.000 0.000 0.392 1.000 0.383 1.000 2208090 103 False 3 3.600 3 65.817 0 2208090 22020 -57 -55 -33
22 8 10 aOe 502.353 1450.100 4 4 586.097 1401.750 418.608 1498.450 418.624 1401.677 502.282 1353.377 586.097 1401.750 0.000 0.000 0.000 0.000 1 0 0.000 0.000 0.239 1.000 0.239 1.000 2208100 105 False 3 3.600 3 70.893 0 2208100 22020 -57 -55 -33
22 9 0 aOe 1507.000 -0.000 3 4 1507.000 -96.600 1506.900 96.700 1423.300 48.400 1423.200 -48.300 1507.000 -96.600 0.000 0.000 0.000 0.000 0 0 0.000 0.000 0.239 1.000 0.239 1.000 2209000 1 False 3 3.600 3 -0.000 0 2209000 22000 -77 -55 -33
22 9 1 FOe 1423.200 145.000 3 6 1339.500 193.300 1339.500 96.700 1423.300 48.400 1506.900 96.700 1507.000 193.300 1423.200 241.700 1339.500 193.300 0 0 0.000 0.000 0.392 1.000 0.383 1.000 2209010 3 False 3 3.600 3 5.817 0 2209010 22000 -77 -55 -33
22 9 2 FO 1339.500 290.000 3 6 1255.800 338.300 1255.800 241.700 1339.500 193.300 1423.200 241.700 1423.200 338.300 1339.500 386.700 1255.800 338.300 0 0 0.000 0.000 0.399 1.000 0.388 1.000 2209020 5 False 3 3.600 3 12.216 0 2209020 22000 -77 -55 -33
22 9 3 FO 1255.800 435.000 3 6 1172.100 483.300 1172.100 386.700 1255.800 338.300 1339.500 386.700 1339.600 483.400 1255.800 531.700 1172.100 483.300 0 0 0.000 0.000 0.403 1.000 0.391 1.000 2209030 6 False 3 3.600 3 19.106 0 2209030 22000 -77 -55 -33
22 9 4 FO 1172.100 580.000 3 6 1088.400 628.400 1088.300 531.700 1172.100 483.300 1255.800 531.700 1255.800 628.400 1172.100 676.700 1088.400 628.400 0 0 0.000 0.000 0.407 1.000 0.394 1.000 2209040 7 True 3 3.600 3 26.328 0 2209040 22001 -77 -55 -33
22 9 5 FO 1088.400 725.000 4 6 1004.700 773.400 1004.700 676.700 1088.400 628.400 1172.100 676.700 1172.100 773.400 1088.400 821.700 1004.700 773.400 0 0 0.000 0.000 0.405 1.000 0.392 1.000 2209050 8 False 3 3.600 4 33.668 0 2209050 22001 -77 -55 -33
22 9 6 FO 1004.600 870.000 4 6 921.000 918.400 920.900 821.700 1004.700 773.400 1088.400 821.700 1088.400 918.300 1004.600 966.700 921.000 918.400 0 1 0.000 0.000 0.403 1.000 0.391 1.000 2209060 9 False 3 3.600 4 40.893 0 2209060 22010 -77 -55 -33
22 9 7 FO 920.900 1015.100 4 6 837.200 1063.400 837.200 966.700 921.000 918.400 1004.600 966.700 1004.700 1063.300 920.900 1111.700 837.200 1063.400 0 1 0.000 0.000 0.397 1.000 0.387 1.000 2209070 10 False 3 3.600 4 47.786 0 2209070 22010 -77 -55 -33
22 9 8 FOe 837.200 1160.100 4 6 753.400 1208.400 753.500 1111.700 837.200 1063.400 920.900 1111.700 920.900 1208.500 837.200 1256.800 753.400 1208.400 0 1 0.000 0.000 0.391 1.000 0.382 1.000 2209080 11 False 3 3.600 4 54.183 0 2209080 22011 -77 -55 -33
22 9 9 aOe 753.500 1305.100 4 4 837.158 1256.800 669.705 1353.364 669.734 1256.814 753.429 1208.377 837.158 1256.800 0.000 0.000 0.000 0.000 1 0 0.000 0.000 0.239 1.000 0.239 1.000 2209090 101 False 3 3.600 3 60.000 0 2209090 22020 -57 -55 -33
22 10 2 aOe 1507.000 290.000 3 4 1507.000 193.300 1507.000 386.700 1423.200 338.300 1423.200 241.700 1507.000 193.300 0.000 0.000 0.000 0.000 0 0 0.000 0.000 0.239 1.000 0.239 1.000 2210020 5 False 3 3.600 3 10.893 0 2210020 22000 -77 -55 -33
22 10 3 bOe 1423.200 435.000 3 5 1507.000 386.700 1423.200 531.700 1339.600 483.400 1339.500 386.700 1423.200 338.300 1507.000 386.700 0.000 0.000 0 0 0.000 0.000 0.340 1.000 0.340 1.000 2210030 6 False 3 3.600 4 16.996 0 2210030 22000 -77 -55 -33
22 10 4 FOe 1339.500 580.000 3 6 1255.800 628.400 1255.800 531.700 1339.600 483.400 1423.200 531.700 1423.300 628.400 1339.500 676.700 1255.800 628.400 0 0 0.000 0.000 0.391 1.000 0.383 1.000 2210040 7 False 3 3.600 3 23.412 0 2210040 22001 -77 -55 -33
22 10 5 bOe 1255.800 725.000 0 5 1339.500 676.700 1255.800 821.700 1172.100 773.400 1172.100 676.700 1255.800 628.400 1339.500 676.700 0.000 0.000 0 0 0.000 0.000 0.341 1.000 0.341 1.000 2210050 7 False 3 3.600 4 29.999 0 2210050 22001 -77 -55 -33
22 10 6 FOe 1172.100 870.000 4 6 1088.400 918.300 1088.400 821.700 1172.100 773.400 1255.800 821.700 1255.800 918.300 1172.100 966.700 1088.400 918.300 0 0 0.000 0.000 0.389 1.000 0.381 1.000 2210060 8 False 3 3.600 4 36.585 0 2210060 22001 -77 -55 -33
22 10 7 bOe 1088.400 1015.100 4 5 1172.100 966.700 1088.400 1111.800 1004.700 1063.300 1004.600 966.700 1088.400 918.300 1172.100 966.700 0.000 0.000 0 1 0.000 0.000 0.340 1.000 0.340 1.000 2210070 9 False 3 3.600 4 43.004 0 2210070 22010 -77 -55 -33
22 10 8 aOe 1004.600 1160.100 4 4 1088.400 1111.800 920.900 1208.500 920.900 1111.700 1004.700 1063.300 1088.400 1111.800 0.000 0.000 0.000 0.000 0 1 0.000 0.000 0.237 1.000 0.237 1.000 2210080 10 False 3 3.600 4 49.109 0 2210080 22010 -77 -55 -33
23 1 2 dIe 0.026 290.046 2 5 -83.718 338.396 -83.721 309.991 83.703 309.978 83.705 338.382 0.047 386.682 -83.718 338.396 0.000 0.000 1 1 2.785 3.000 2.141 2.000 2.141 2.000 2301020 105 False 3 3.600 3 89.995 1 2301021 23030 123030 -55 -33
23 1 3 FI -83.697 435.032 2 6 0.047 386.682 -0.018 483.368 -83.763 531.718 -167.442 483.382 -167.463 386.746 -83.718 338.396 0.047 386.682 1 1 2.805 3.000 2.148 2.000 2.280 2.000 2301030 105 False 6 7.200 1 100.890 1 2301031 23030 123030 -55 -33
23 1 4 FI -167.421 580.018 2 6 -83.763 531.718 -83.742 628.355 -167.487 676.705 -251.166 628.368 -251.187 531.732 -167.442 483.382 -83.763 531.718 1 1 1.834 2.000 1.484 2.000 1.499 2.000 2301040 105 False 6 7.200 1 106.101 1 2301041 23030 123030 -55 -33
23 1 5 FI -251.145 725.005 2 6 -167.487 676.705 -167.466 773.341 -251.210 821.691 -334.889 773.355 -334.910 676.718 -251.166 628.368 -167.487 676.705 1 1 1.286 2.000 1.188 1.000 1.064 1.000 2301050 105 True 6 7.200 1 109.106 1 2301051 23030 123030 -55 -33
23 1 6 FM -334.868 869.991 2 6 -251.210 821.691 -251.139 918.414 -334.884 966.764 -418.613 918.341 -418.634 821.705 -334.889 773.355 -251.210 821.691 1 1 1.071 2.000 0.611 1.000 0.548 1.000 2301060 112 False 3 3.600 1 111.052 0 2301060 23030 123031 -55 -33
23 1 7 FM -418.542 1015.064 2 6 -334.884 966.764 -334.863 1063.400 -418.608 1111.750 -502.287 1063.414 -502.358 966.691 -418.613 918.341 -334.884 966.764 1 1 0.932 2.000 0.477 1.000 0.445 1.000 2301070 112 True 3 3.600 1 112.408 0 2301070 23030 123031 -55 -33
23 1 8 FO -502.352 1160.100 2 6 -418.608 1111.750 -418.587 1208.386 -502.331 1256.736 -586.010 1208.400 -586.031 1111.764 -502.287 1063.414 -418.608 1111.750 1 1 0.841 2.000 0.415 1.000 0.398 1.000 2301080 112 False 3 3.600 1 113.414 0 2301080 23030 123031 -55 -33
23 1 9 FO -586.076 1305.086 2 6 -502.331 1256.736 -502.310 1353.373 -586.055 1401.723 -669.734 1353.386 -669.755 1256.750 -586.010 1208.400 -502.331 1256.736 1 1 0.921 2.000 0.440 1.000 0.440 1.000 2301090 112 False 3 3.600 1 114.183 0 2301090 23030 123031 -55 -33
23 1 10 cOe -669.800 1450.073 2 3 -586.034 1498.359 -669.734 1353.386 -586.055 1401.723 -586.034 1498.359 0.000 0.000 0.000 0.000 0.000 0.000 1 1 0.000 0.000 0.120 0.000 0.120 0.000 2301100 112 False 3 3.600 1 114.793 0 2301100 23030 123031 -55 -33
23 2 0 gIe 334.900 0.000 3 6 334.900 96.700 310.300 82.500 310.300 -82.500 334.900 -96.700 418.600 -48.300 418.600 48.300 334.900 96.700 0 0 3.840 4.000 3.113 3.000 3.113 3.000 2302000 0 False 6 7.200 3 0.000 1 2302001 23000 123000 -55 -33
23 2 1 dIe 251.200 145.000 1 5 251.200 241.700 226.600 227.500 310.300 82.500 334.900 96.700 334.900 193.300 251.200 241.700 0.000 0.000 0 1 2.785 3.000 2.141 2.000 2.141 2.000 2302010 5 False 3 3.600 3 29.995 1 2302011 23010 123010 -55 -33
23 2 2 gIe 167.450 290.032 4 6 83.705 338.382 83.703 309.978 226.597 227.478 251.195 241.682 251.129 338.368 167.471 386.668 83.705 338.382 1 0 3.840 4.000 3.113 3.000 3.113 3.000 2302020 100 False 6 7.200 3 60.000 1 2302021 23020 123020 -55 -33
23 2 3 FI 83.726 435.018 1 6 167.471 386.668 167.405 483.355 83.747 531.655 -0.018 483.368 0.047 386.682 83.705 338.382 167.471 386.668 1 0 2.814 3.000 2.129 2.000 2.257 2.000 2302030 102 False 6 7.200 0 79.106 1 2302031 23020 123020 -55 -33
23 2 4 FI 0.003 580.005 2 6 83.747 531.655 83.682 628.341 -0.063 676.691 -83.742 628.355 -83.763 531.718 -0.018 483.368 83.747 531.655 1 1 1.876 2.000 1.545 2.000 1.555 2.000 2302040 104 False 6 7.200 1 90.000 1 2302041 23030 123031 -55 -33
23 2 5 FI -83.721 724.991 2 6 -0.063 676.691 0.008 773.414 -83.737 821.764 -167.466 773.341 -167.487 676.705 -83.742 628.355 -0.063 676.691 1 1 1.419 2.000 1.151 1.000 1.167 1.000 2302050 104 True 6 7.200 1 96.587 1 2302051 23030 123031 -55 -33
23 2 6 FM -167.395 870.064 2 6 -83.737 821.764 -83.716 918.400 -167.460 966.750 -251.139 918.414 -251.210 821.691 -167.466 773.341 -83.737 821.764 1 1 1.137 2.000 0.660 1.000 0.588 1.000 2302060 111 False 3 3.600 1 100.890 0 2302060 23030 123030 -55 -33
23 2 7 FM -251.118 1015.050 2 6 -167.460 966.750 -167.439 1063.386 -251.184 1111.736 -334.863 1063.400 -334.884 966.764 -251.139 918.414 -167.460 966.750 1 1 0.980 2.000 0.510 1.000 0.470 1.000 2302070 111 True 3 3.600 1 103.896 0 2302070 23030 123030 -55 -33
23 2 8 FM -334.842 1160.036 2 6 -251.184 1111.736 -251.163 1208.373 -334.908 1256.723 -418.587 1208.386 -418.608 1111.750 -334.863 1063.400 -251.184 1111.736 1 1 0.861 2.000 0.431 1.000 0.410 1.000 2302080 111 False 3 3.600 1 106.101 0 2302080 23030 123030 -55 -33
23 2 9 FO -418.652 1305.073 2 6 -334.908 1256.723 -334.887 1353.359 -418.631 1401.709 -502.310 1353.373 -502.331 1256.736 -418.587 1208.386 -334.908 1256.723 1 1 0.797 2.000 0.398 1.000 0.388 1.000 2302090 111 False 3 3.600 1 107.786 0 2302090 23030 123030 -55 -33
23 2 10 bOe -502.376 1450.059 2 5 -418.560 1498.432 -586.034 1498.359 -586.055 1401.723 -502.310 1353.373 -418.631 1401.709 -418.560 1498.432 0.000 0.000 1 1 0.629 1.000 0.334 1.000 0.334 1.000 2302100 111 False 3 3.600 1 109.109 0 2302100 23030 123030 -55 -33
23 3 0 FI 502.300 0.000 0 6 502.300 -96.700 586.000 -48.300 586.000 48.300 502.300 96.700 418.600 48.300 418.600 -48.300 502.300 -96.700 0 0 2.311 3.000 1.778 2.000 1.848 2.000 2303000 0 False 6 7.200 0 0.000 1 2303001 23000 123000 -55 -33
23 3 1 FI 418.600 145.000 0 6 418.600 48.300 502.300 96.700 502.300 193.300 418.600 241.700 334.900 193.300 334.900 96.700 418.600 48.300 0 0 2.814 3.000 2.129 2.000 2.257 2.000 2303010 2 False 6 7.200 0 19.106 1 2303011 23000 123000 -55 -33
23 3 2 FI 334.900 290.000 1 6 334.900 193.300 418.600 241.700 418.600 338.400 334.900 386.700 251.200 338.400 251.200 241.700 334.900 193.300 0 1 2.805 3.000 2.148 2.000 2.280 2.000 2303020 5 False 6 7.200 1 40.890 1 2303021 23010 123010 -55 -33
23 3 3 FI 251.150 435.005 1 6 334.895 386.655 334.829 483.341 251.171 531.641 167.405 483.355 167.471 386.668 251.129 338.368 334.895 386.655 1 0 2.311 3.000 1.778 2.000 1.848 2.000 2303030 100 False 6 7.200 0 60.000 1 2303031 23020 123020 -55 -33
23 3 4 FI 167.426 579.991 1 6 251.171 531.641 251.155 628.414 167.497 676.714 83.682 628.341 83.747 531.655 167.405 483.355 251.171 531.641 1 0 1.807 2.000 1.483 2.000 1.496 2.000 2303040 102 False 6 7.200 0 73.898 1 2303041 23020 123020 -55 -33
23 3 5 FI 83.753 725.064 1 6 167.497 676.714 167.432 773.400 83.687 821.750 0.008 773.414 -0.063 676.691 83.682 628.341 167.497 676.714 1 1 1.415 2.000 1.155 1.000 1.171 1.000 2303050 104 False 6 7.200 0 83.411 1 2303051 23030 123031 -55 -33
23 3 6 FM 0.029 870.050 2 6 83.687 821.750 83.708 918.386 -0.037 966.736 -83.716 918.400 -83.737 821.764 0.008 773.414 83.687 821.750 1 1 1.152 2.000 0.687 1.000 0.610 1.000 2303060 110 False 3 3.600 1 89.998 0 2303060 23030 123030 -55 -33
23 3 7 FM -83.695 1015.036 2 6 -0.037 966.736 -0.016 1063.373 -83.760 1111.723 -167.439 1063.386 -167.460 966.750 -83.716 918.400 -0.037 966.736 1 1 0.997 2.000 0.515 1.000 0.474 1.000 2303070 110 True 3 3.600 1 94.714 0 2303070 23030 123030 -55 -33
23 3 8 FM -167.418 1160.023 2 6 -83.760 1111.723 -83.739 1208.359 -167.484 1256.709 -251.163 1208.373 -251.184 1111.736 -167.439 1063.386 -83.760 1111.723 1 1 0.874 2.000 0.446 1.000 0.422 1.000 2303080 110 False 3 3.600 1 98.212 0 2303080 23030 123030 -55 -33
23 3 9 FO -251.142 1305.009 2 6 -167.484 1256.709 -167.413 1353.432 -251.158 1401.782 -334.887 1353.359 -334.908 1256.723 -251.163 1208.373 -167.484 1256.709 1 1 0.826 2.000 0.404 1.000 0.392 1.000 2303090 110 False 3 3.600 1 100.893 0 2303090 23030 123030 -55 -33
23 3 10 FOe -334.902 1450.132 2 6 -251.158 1401.782 -251.137 1498.418 -334.881 1546.768 -418.560 1498.432 -418.631 1401.709 -334.887 1353.359 -251.158 1401.782 1 1 0.758 2.000 0.388 1.000 0.381 1.000 2303100 110 False 3 3.600 1 103.004 0 2303100 23030 123030 -55 -33
23 4 0 FI 669.800 0.000 0 6 669.800 -96.700 753.500 -48.300 753.500 48.300 669.800 96.700 586.000 48.300 586.000 -48.300 669.800 -96.700 0 0 1.585 2.000 1.284 2.000 1.307 2.000 2304000 0 True 6 7.200 0 0.000 1 2304001 23000 123000 -55 -33
23 4 1 FI 586.000 145.000 0 6 586.000 48.300 669.800 96.700 669.800 193.300 586.000 241.700 502.300 193.300 502.300 96.700 586.000 48.300 0 0 1.807 2.000 1.483 2.000 1.496 2.000 2304010 2 False 6 7.200 0 13.898 1 2304011 23000 123000 -55 -33
23 4 2 FI 502.300 290.000 1 6 502.300 193.300 586.000 241.700 586.000 338.400 502.300 386.700 418.600 338.400 418.600 241.700 502.300 193.300 0 1 1.876 2.000 1.545 2.000 1.555 2.000 2304020 4 False 6 7.200 1 30.000 1 2304021 23010 123011 -55 -33
23 4 3 FI 418.600 435.000 1 6 418.600 338.400 502.300 386.700 502.300 483.400 418.600 531.700 334.900 483.400 334.900 386.700 418.600 338.400 0 1 1.834 2.000 1.484 2.000 1.499 2.000 2304030 5 False 6 7.200 1 46.101 1 2304031 23010 123010 -55 -33
23 4 4 FI 334.900 580.064 1 6 418.645 531.714 418.579 628.400 334.921 676.700 251.155 628.414 251.171 531.641 334.829 483.341 418.645 531.714 1 0 1.585 2.000 1.284 2.000 1.307 2.000 2304040 100 True 6 7.200 0 60.000 1 2304041 23020 123020 -55 -33
23 4 5 FI 251.176 725.050 1 6 334.921 676.700 334.855 773.386 251.197 821.686 167.432 773.400 167.497 676.714 251.155 628.414 334.921 676.700 1 0 1.305 2.000 1.184 1.000 1.060 1.000 2304050 102 True 6 7.200 0 70.893 1 2304051 23020 123020 -55 -33
23 4 6 FM 167.453 870.036 1 6 251.197 821.686 251.132 918.373 167.387 966.723 83.708 918.386 83.687 821.750 167.432 773.400 251.197 821.686 1 0 1.106 2.000 0.661 1.000 0.589 1.000 2304060 106 False 3 3.600 0 79.106 0 2304060 23020 123020 -55 -33
23 4 7 FM 83.729 1015.023 1 6 167.387 966.723 167.408 1063.359 83.663 1111.709 -0.016 1063.373 -0.037 966.736 83.708 918.386 167.387 966.723 1 0 1.006 2.000 0.526 1.000 0.482 1.000 2304070 107 False 3 3.600 0 85.284 0 2304070 23020 123020 -55 -33
23 4 8 FM 0.005 1160.009 2 6 83.663 1111.709 83.734 1208.432 -0.010 1256.782 -83.739 1208.359 -83.760 1111.723 -0.016 1063.373 83.663 1111.709 1 1 0.891 2.000 0.451 1.000 0.425 1.000 2304080 109 True 3 3.600 1 90.000 0 2304080 23030 123031 -55 -33
23 4 9 FO -83.668 1305.082 2 6 -0.010 1256.782 0.011 1353.418 -83.734 1401.768 -167.413 1353.432 -167.484 1256.709 -83.739 1208.359 -0.010 1256.782 1 1 0.825 2.000 0.405 1.000 0.392 1.000 2304090 109 False 3 3.600 1 93.668 0 2304090 23030 123031 -55 -33
23 4 10 FOe -167.392 1450.068 2 6 -83.734 1401.768 -83.713 1498.405 -167.458 1546.755 -251.137 1498.418 -251.158 1401.782 -167.413 1353.432 -83.734 1401.768 1 1 0.904 2.000 0.438 1.000 0.438 1.000 2304100 109 False 3 3.600 1 96.585 0 2304100 23030 123031 -55 -33
23 4 11 cOe -251.202 1595.105 2 3 -167.458 1546.755 -334.881 1546.768 -251.137 1498.418 -167.458 1546.755 0.000 0.000 0.000 0.000 0.000 0.000 1 1 0.000 0.000 0.120 0.000 0.120 0.000 2304110 109 False 3 3.600 0 98.950 0 2304110 23030 123031 -55 -33
23 5 0 FM 837.200 0.000 0 6 837.200 -96.700 920.900 -48.300 920.900 48.300 837.200 96.700 753.500 48.300 753.500 -48.300 837.200 -96.700 0 0 1.184 2.000 0.720 1.000 0.637 1.000 2305000 1 False 3 3.600 0 0.000 0 2305000 23000 123000 -55 -33
23 5 1 FI 753.500 145.000 0 6 753.500 48.300 837.200 96.700 837.200 193.300 753.500 241.700 669.800 193.300 669.800 96.700 753.500 48.300 0 0 1.305 2.000 1.184 1.000 1.060 1.000 2305010 2 True 6 7.200 0 10.893 1 2305011 23000 123000 -55 -33
23 5 2 FI 669.800 290.000 0 6 669.800 193.300 753.500 241.700 753.500 338.400 669.800 386.700 586.000 338.400 586.000 241.700 669.800 193.300 0 1 1.415 2.000 1.155 1.000 1.171 1.000 2305020 4 False 6 7.200 0 23.411 1 2305021 23010 123011 -55 -33
23 5 3 FI 586.000 435.000 1 6 586.000 338.400 669.800 386.700 669.800 483.400 586.000 531.700 502.300 483.400 502.300 386.700 586.000 338.400 0 1 1.419 2.000 1.151 1.000 1.167 1.000 2305030 4 True 6 7.200 1 36.587 1 2305031 23010 123011 -55 -33
23 5 4 FI 502.300 580.000 1 6 502.300 483.400 586.000 531.700 586.000 628.400 502.300 676.700 418.600 628.400 418.600 531.700 502.300 483.400 0 1 1.286 2.000 1.188 1.000 1.064 1.000 2305040 5 True 6 7.200 1 49.106 1 2305041 23010 123010 -55 -33
23 5 5 FM 418.600 725.036 1 6 502.345 676.686 502.279 773.373 418.621 821.673 334.855 773.386 334.921 676.700 418.579 628.400 502.345 676.686 1 0 1.184 2.000 0.720 1.000 0.637 1.000 2305050 101 False 3 3.600 0 60.000 0 2305050 23020 123020 -55 -33
23 5 6 FM 334.876 870.023 1 6 418.621 821.673 418.555 918.359 334.897 966.659 251.132 918.373 251.197 821.686 334.855 773.386 418.621 821.673 1 0 1.074 2.000 0.606 1.000 0.544 1.000 2305060 103 False 3 3.600 0 68.948 0 2305060 23020 123020 -55 -33
